Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,SORBS1
GO_Biological_Process_2023,Positive Regulation Of Type 2 Immune Response (GO:0002830),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,IL6
GO_Biological_Process_2023,Potassium Ion Export Across Plasma Membrane (GO:0097623),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,KCNIP2
GO_Biological_Process_2023,Regulation Of T Cell Chemotaxis (GO:0010819),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,CCL21
GO_Biological_Process_2023,Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,ADRB2
GO_Biological_Process_2023,Regulation Of Cell Projection Organization (GO:0031344),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,SPRY2
GO_Biological_Process_2023,Regulation Of Fatty Acid Beta-Oxidation (GO:0031998),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,ABCD2
GO_Biological_Process_2023,Regulation Of Flagellated Sperm Motility (GO:1901317),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,TACR1
GO_Biological_Process_2023,Regulation Of Humoral Immune Response (GO:0002920),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,CFH
GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,CFH
GO_Biological_Process_2023,Regulation Of Lamellipodium Organization (GO:1902743),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,PDPN
GO_Biological_Process_2023,Regulation Of Trophoblast Cell Migration (GO:1901163),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,ACVR1C
GO_Biological_Process_2023,Response To Progesterone (GO:0032570),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,CAV1
GO_Biological_Process_2023,Secondary Palate Development (GO:0062009),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,TGFBR2
GO_Biological_Process_2023,Signal Peptide Processing (GO:0006465),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,PCSK5
GO_Biological_Process_2023,Substrate-Dependent Cell Migration (GO:0006929),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,P2RY12
GO_Biological_Process_2023,Thymus Development (GO:0048538),1/13,0.4553478108877093,0.636620784515561,0,0,1.7429641812865495,1.371178997420735,FGF10
GO_Biological_Process_2023,Regulation Of Defense Response (GO:0031347),5/97,0.4562700528377759,0.6376213911771003,0,0,1.1369349741428845,0.8921192477959228,ANXA1;CMA1;NLRP5;AGTR1;PTGS2
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),4/76,0.4592954788901045,0.6412687215439858,0,0,1.1621439921769954,0.9042195340023336,SFRP4;SFRP1;FRZB;FERMT2
GO_Biological_Process_2023,Regulation Of Ras Protein Signal Transduction (GO:0046578),4/76,0.4592954788901045,0.6412687215439858,0,0,1.1621439921769954,0.9042195340023336,SPRY2;SPRY1;IGF1;FGF10
GO_Biological_Process_2023,Neuron Migration (GO:0001764),3/55,0.4621555436111323,0.643826778822108,0,0,1.2067836010143702,0.931460472113134,RELN;SEMA3A;ASTN1
GO_Biological_Process_2023,Embryonic Skeletal System Development (GO:0048706),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,PDGFRA;PCSK5
GO_Biological_Process_2023,Membrane Protein Proteolysis (GO:0033619),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,TMPRSS6;PRTN3
GO_Biological_Process_2023,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,SPRY2;SPRY1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-6 Production (GO:0032715),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,TLR4;CX3CL1
GO_Biological_Process_2023,Organophosphate Biosynthetic Process (GO:0090407),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,FGF2;DDR2
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,GRIN2B;SNCA
GO_Biological_Process_2023,Positive Regulation Of Organelle Organization (GO:0010638),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,ANXA1;MGARP
GO_Biological_Process_2023,Purine Nucleotide Metabolic Process (GO:0006163),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,KRT17;FMO2
GO_Biological_Process_2023,Regulation Of DNA Biosynthetic Process (GO:2000278),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,ADIPOQ;FGF2
GO_Biological_Process_2023,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,AKAP6;IGF1
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,NKAIN2;PLN
GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),2/34,0.4638389232589466,0.643826778822108,0,0,1.3072859495060374,1.0042805128122565,SOD3;DUOX2
GO_Biological_Process_2023,Actomyosin Structure Organization (GO:0031032),4/77,0.4693942168003189,0.6506600571453006,0,0,1.1461639314616394,0.8668578975761118,LMOD1;PGM5;MYH11;SORBS1
GO_Biological_Process_2023,Chloride Transport (GO:0006821),4/77,0.4693942168003189,0.6506600571453006,0,0,1.1461639314616394,0.8668578975761118,SLC17A7;NMUR1;SLC1A7;GABRG1
GO_Biological_Process_2023,Positive Regulation Of JNK Cascade (GO:0046330),4/77,0.4693942168003189,0.6506600571453006,0,0,1.1461639314616394,0.8668578975761118,CCL21;SEMA3A;CCN2;MMP8
GO_Biological_Process_2023,Nucleotide-Excision Repair (GO:0006289),3/56,0.4740464619568971,0.6507733477466066,0,0,1.1839518971594445,0.883760823881778,USP44;STON1;HUS1B
GO_Biological_Process_2023,Axon Development (GO:0061564),5/99,0.474083891806732,0.6507733477466066,0,0,1.1126277064392165,0.8304330383208284,MGARP;BHLHE22;PAK3;S100B;FOLR1
GO_Biological_Process_2023,Adherens Junction Organization (GO:0034332),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,FERMT2;CDH7
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,PTN;PAK3
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,KRT17;PCK1
GO_Biological_Process_2023,Neutral Amino Acid Transport (GO:0015804),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,SLC7A10;SLC38A4
GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,CA4;HBB
GO_Biological_Process_2023,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,FERMT2;LIMS2
GO_Biological_Process_2023,Protein Methylation (GO:0006479),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,PRMT8;BHMT
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),2/35,0.4790144730414893,0.6507733477466066,0,0,1.2676046968033796,0.9329880712170122,SEMA3A;SEMA3G
GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),4/78,0.4794229217985971,0.6507733477466066,0,0,1.1306157642791306,0.8311972161559947,LVRN;ENPP2;FMO1;TRHDE
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),4/78,0.4794229217985971,0.6507733477466066,0,0,1.1306157642791306,0.8311972161559947,IL33;IL6;MMP8;TLR4
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),7/143,0.4800833151034008,0.6507733477466066,0,0,1.0766215426567978,0.7900201691803062,ALK;PDGFRA;ADIPOQ;AGTR1;ROR1;KLF4;DDR2
GO_Biological_Process_2023,2-Oxoglutarate Metabolic Process (GO:0006103),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,TAT
GO_Biological_Process_2023,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,F13A1
GO_Biological_Process_2023,Cardiac Cell Development (GO:0055006),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,MYH11
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,ABCB1
GO_Biological_Process_2023,Contractile Actin Filament Bundle Assembly (GO:0030038),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SORBS1
GO_Biological_Process_2023,Establishment Of Chromosome Localization (GO:0051303),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,GEM
GO_Biological_Process_2023,Establishment Of Spindle Localization (GO:0051293),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,NLRP5
GO_Biological_Process_2023,Glucosamine-Containing Compound Metabolic Process (GO:1901071),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,CHST3
GO_Biological_Process_2023,Medium-Chain Fatty Acid Metabolic Process (GO:0051791),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,CES1
GO_Biological_Process_2023,miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,ZFP36
GO_Biological_Process_2023,Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,MICU3
GO_Biological_Process_2023,Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,HUS1B
GO_Biological_Process_2023,Monosaccharide Transmembrane Transport (GO:0015749),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SLC2A12
GO_Biological_Process_2023,Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SFRP1
GO_Biological_Process_2023,Negative Regulation Of Chondrocyte Differentiation (GO:0032331),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SNAI2
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SPRY2
GO_Biological_Process_2023,Odontogenesis Of Dentin-Containing Tooth (GO:0042475),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,BMP2
GO_Biological_Process_2023,Pancreas Development (GO:0031016),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,PROX1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,FGF2
GO_Biological_Process_2023,Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,RELN
GO_Biological_Process_2023,"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,ZFP36
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,BMP2
GO_Biological_Process_2023,Positive Regulation Of Transporter Activity (GO:0032411),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SGK2
GO_Biological_Process_2023,Protein Activation Cascade (GO:0072376),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,F13A1
GO_Biological_Process_2023,Protein Homotrimerization (GO:0070207),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SCARA5
GO_Biological_Process_2023,Protein Trimerization (GO:0070206),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SCARA5
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,PID1
GO_Biological_Process_2023,Regulation Of Cell Fate Specification (GO:0042659),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,FGF2
GO_Biological_Process_2023,Regulation Of Establishment Of Protein Localization (GO:0070201),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,CORO2B
GO_Biological_Process_2023,Regulation Of Hemopoiesis (GO:1903706),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,PTN
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,GPER1
GO_Biological_Process_2023,Regulation Of Macrophage Differentiation (GO:0045649),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,IL34
GO_Biological_Process_2023,Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,ZFP36
GO_Biological_Process_2023,Renal Water Homeostasis (GO:0003091),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,AQP1
GO_Biological_Process_2023,Stress Fiber Assembly (GO:0043149),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,SORBS1
GO_Biological_Process_2023,"Synaptic Transmission, GABAergic (GO:0051932)",1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,GABRG1
GO_Biological_Process_2023,Telomere Capping (GO:0016233),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,STON1
GO_Biological_Process_2023,Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084),1/14,0.4802273035849594,0.6507733477466066,0,0,1.6088056680161944,1.18005210081462,VEGFD
GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),3/57,0.4858151339140451,0.6574797537889774,0,0,1.161965811965812,0.8388546209445825,CCL14;GPRASP1;RAB7B
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),3/57,0.4858151339140451,0.6574797537889774,0,0,1.161965811965812,0.8388546209445825,TAL1;ZBTB16;KIT
GO_Biological_Process_2023,Regulation Of Calcium Ion Transport (GO:0051924),3/57,0.4858151339140451,0.6574797537889774,0,0,1.161965811965812,0.8388546209445825,PLN;ANK2;MYLK
GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),4/79,0.4893768821498599,0.6620098313745038,0,0,1.1154822148881556,0.7971485398759686,CH25H;SPRY2;CRYAB;BMP6
GO_Biological_Process_2023,Visual Perception (GO:0007601),5/101,0.4917044817177348,0.6648671638469765,0,0,1.0893332415565344,0.7732930382100144,TRPM1;CRYBG3;LUM;COL11A1;RPE65
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),2/36,0.4939235377804129,0.6675752894606544,0,0,1.2302576354361725,0.867792432863371,CR1;GPNMB
GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),3/58,0.4974552249792312,0.6697201929106784,0,0,1.140779220779221,0.7965487788780051,GPER1;MGARP;DCN
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),4/80,0.4992516312446503,0.6697201929106784,0,0,1.1007469167969428,0.7646283852790476,C6;C7;NRG1;PCK1
GO_Biological_Process_2023,Sensory Perception Of Light Stimulus (GO:0050953),5/102,0.5004337528690945,0.6697201929106784,0,0,1.0780462327989464,0.7463099009010051,TRPM1;CRYBG3;LUM;COL11A1;RPE65
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),7/146,0.5020351501333389,0.6697201929106784,0,0,1.0532183524703416,0.7257571175011629,NTF4;NRN1;SLC39A12;PAK3;S100B;KLK8;GAS7
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,ZFP36
GO_Biological_Process_2023,DNA Alkylation (GO:0006305),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FOS
GO_Biological_Process_2023,N-acetylglucosamine Metabolic Process (GO:0006044),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,CHST3
GO_Biological_Process_2023,Amyloid-Beta Metabolic Process (GO:0050435),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,MME
GO_Biological_Process_2023,Cellular Glucuronidation (GO:0052695),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,UGT2B4
GO_Biological_Process_2023,Cellular Response To Zinc Ion (GO:0071294),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,MT1X
GO_Biological_Process_2023,Dendritic Spine Morphogenesis (GO:0060997),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,PAK3
GO_Biological_Process_2023,Epiboly Involved In Wound Healing (GO:0090505),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,PDPN
GO_Biological_Process_2023,Gas Transport (GO:0015669),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,HBB
GO_Biological_Process_2023,Glucuronate Metabolic Process (GO:0019585),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,UGT2B4
GO_Biological_Process_2023,Glycosaminoglycan Catabolic Process (GO:0006027),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FGF2
GO_Biological_Process_2023,Membrane Repolarization During Action Potential (GO:0086011),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,KCNIP2
GO_Biological_Process_2023,Negative Regulation Of Cation Transmembrane Transport (GO:1904063),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,CAV1
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FAM107A
GO_Biological_Process_2023,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FAM107A
GO_Biological_Process_2023,Negative Regulation Of Immune Effector Process (GO:0002698),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,CR1
GO_Biological_Process_2023,Negative Regulation Of Phagocytosis (GO:0050765),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,PRTN3
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,PDGFRA
GO_Biological_Process_2023,Negative Regulation Of Protein Processing (GO:0010955),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,GAS1
GO_Biological_Process_2023,Negative Regulation Of Synaptic Transmission (GO:0050805),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,ADIPOQ
GO_Biological_Process_2023,Neurotrophin Signaling Pathway (GO:0038179),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,NTF4
GO_Biological_Process_2023,Phagosome Maturation (GO:0090382),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,SRPX
GO_Biological_Process_2023,Polyol Biosynthetic Process (GO:0046173),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FGF2
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,PROX1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,GPER1
GO_Biological_Process_2023,Positive Regulation Of Glucose Metabolic Process (GO:0010907),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FOXO1
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Transport (GO:0034764),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,NR4A3
GO_Biological_Process_2023,Receptor Catabolic Process (GO:0032801),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,GPRASP1
GO_Biological_Process_2023,Regulation Of Activin Receptor Signaling Pathway (GO:0032925),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FST
GO_Biological_Process_2023,Regulation Of Amyloid Fibril Formation (GO:1905906),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,CRYAB
GO_Biological_Process_2023,Regulation Of Carbohydrate Metabolic Process (GO:0006109),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,PDK4
GO_Biological_Process_2023,Regulation Of Cholesterol Biosynthetic Process (GO:0045540),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,FGF1
GO_Biological_Process_2023,Regulation Of Clathrin-Dependent Endocytosis (GO:2000369),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,CCL14
GO_Biological_Process_2023,Regulation Of Interleukin-13 Production (GO:0032656),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,TSLP
GO_Biological_Process_2023,Sphingolipid Catabolic Process (GO:0030149),1/15,0.5039714959933612,0.6697201929106784,0,0,1.493812656641604,1.023613564377145,ENPP2
GO_Biological_Process_2023,Mitochondrion Disassembly (GO:0061726),2/37,0.5085588048824164,0.6752348519019439,0,0,1.1950446918613769,0.8080586589937607,MAP1LC3C;CTSK
GO_Biological_Process_2023,Protein Acylation (GO:0043543),2/37,0.5085588048824164,0.6752348519019439,0,0,1.1950446918613769,0.8080586589937607,ZDHHC22;FOXO1
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),4/82,0.5187468366364152,0.6865343815124595,0,0,1.0724098050830724,0.7038647066861624,IL33;IL6;MMP8;TLR4
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),4/82,0.5187468366364152,0.6865343815124595,0,0,1.0724098050830724,0.7038647066861624,ROPN1B;LDB2;IGF1;ROPN1
GO_Biological_Process_2023,Response To Light Stimulus (GO:0009416),3/60,0.5203267999846944,0.6865343815124595,0,0,1.1006362058993635,0.7190436557975376,TRPM1;DCT;RGR
GO_Biological_Process_2023,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,SELP;CDH7
GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,SNORC;ZBTB16
GO_Biological_Process_2023,Establishment Of Protein Localization To Plasma Membrane (GO:0061951),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,TRARG1;NECTIN3
GO_Biological_Process_2023,Import Into Cell (GO:0098657),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,SNAP25;SLC1A7
GO_Biological_Process_2023,Positive Regulation Of Myoblast Differentiation (GO:0045663),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,BOC;SMYD1
GO_Biological_Process_2023,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,RELN;IL34
GO_Biological_Process_2023,Regulation Of Intracellular Transport (GO:0032386),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,GAS1;CRYAB
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),2/38,0.5229141829575813,0.6865343815124595,0,0,1.1617880229296256,0.7532312238819029,GPER1;CPLX2
GO_Biological_Process_2023,acetyl-CoA Metabolic Process (GO:0006084),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,ACACB
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,GRIN2A
GO_Biological_Process_2023,Activin Receptor Signaling Pathway (GO:0032924),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,ACVR1C
GO_Biological_Process_2023,Antifungal Innate Immune Response (GO:0061760),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,RARRES2
GO_Biological_Process_2023,Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,TLR4
GO_Biological_Process_2023,Cellular Response To Gamma Radiation (GO:0071480),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,CRYAB
GO_Biological_Process_2023,Chondroitin Sulfate Metabolic Process (GO:0030204),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,CHST3
GO_Biological_Process_2023,Glycoprotein Catabolic Process (GO:0006516),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,NCCRP1
GO_Biological_Process_2023,Lymphocyte Mediated Immunity (GO:0002449),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,CR1
GO_Biological_Process_2023,Negative Regulation Of ATP-dependent Activity (GO:0032780),1/16,0.5266321397542935,0.6865343815124595,0,0,1.3941520467836257,0.8940041841385655,PLN
